Feature,Importance
ART4,0.011015665
PROKR2,0.011015622
TSPAN33,0.011014129
ZNF280A,0.011013353
BRPF3,0.011013225
FAM58A,0.011009922
TRIM52,0.011008697
RPTOR,0.011004292
HEATR7B2,0.011002235
IFT140,0.011001809
DDN,0.011000769
PIGF,0.010998709
FGF22,0.010997097
CRTC3,0.0109964395
TOP3A,0.010994816
WBP5,0.010982552
FBXO25,0.010982003
NCRNA00162,0.010981932
DCAF12,0.010980787
WDR8,0.010979671
MIAT,0.010979065
SNORD18B,0.01097864
LOC284688,0.010978212
MAP1LC3B2,0.010974698
SLC7A13,0.010973782
S100Z,0.010973765
MGC2752,0.01097277
SATL1,0.010970861
C16orf48,0.010966126
C1orf185,0.010965416
SFRS12,0.010964842
AMELX,0.010964008
ANKRD36B,0.010963885
CLOCK,0.010963617
FAM71F2,0.010962187
VWA5B1,0.010960447
PAR4,0.010958399
GPR84,0.010958149
ARHGEF4,0.010957504
CASP6,0.010956343
DCAF4L2,0.010953436
FICD,0.010953343
LILRB3,0.010952146
IL2RB,0.010950431
GPR155,0.010950232
EPN1,0.010949599
LMO1,0.010948251
CAB39,0.010947265
SNX16,0.010946804
GAGE2E,0.010945582
PRH2,0.010940313
RAB37,0.010939558
BTK,0.010939411
SLC26A9,0.010935911
LOC100302650,0.010934848
DENND5A,0.010930784
ZNF630,0.010928621
SLC25A30,0.010927785
NCR3,0.010927317
ZNF585A,0.010924758
STAR,0.010924287
ZNF653,0.0109228315
MYL12B,0.010919225
PPARG,0.010918853
LPPR5,0.010917494
ZNF763,0.01091689
CCDC75,0.010913195
PPP1CB,0.010910583
TFAMP1,0.010908541
FAM3A,0.010908295
SAMD13,0.010906603
STK39,0.010905108
RB1CC1,0.010900256
PRKCB,0.010895753
LRRC45,0.010895267
RSL1D1,0.010893854
RIN3,0.010892386
ARPC5,0.010891517
C14orf33,0.010890898
CPPED1,0.0108907195
TBXA2R,0.01089018
PXN,0.010889619
MRPL50,0.010889586
RPS20,0.010889477
OR8H3,0.010889211
EGFR,0.010888662
MTIF3,0.010888352
OR4B1,0.01088439
DLG5,0.0108832745
LOC121838,0.010883006
FDXR,0.010882092
SNORD59B,0.0108820535
APBB1IP,0.010881861
ATXN10,0.0108807
SLC25A5,0.010877105
PCDHA6,0.010876881
C17orf50,0.010876335
TBC1D10A,0.01087557
TECRL,0.01087449
CRAMP1L,0.010871516
RET,0.010869099
DDX27,0.010868809
ESCO1,0.010858364
WDHD1,0.010857956
LRRC18,0.010856352
DEFA4,0.010854925
CSTF2,0.010849079
ATP5S,0.01084861
ALDH16A1,0.010846758
MTMR10,0.010841198
LOC100286793,0.010839679
TRAPPC2L,0.010836287
SERPINF2,0.010835821
PPP1CC,0.010835444
PSMC3,0.010833797
USP21,0.010832522
LOC144438,0.0108322315
SRP14,0.010827574
ATP9A,0.01082672
NCOA5,0.010818933
OXCT2,0.010816745
CCNB2,0.010815884
DNAH12,0.010815359
RAD52,0.010814873
FOXD4L3,0.010813864
WASF2,0.0108123245
FBXO46,0.010811745
SLC25A16,0.01080979
NQO1,0.010808032
ECD,0.010807445
FLJ43860,0.010807184
ANKRD36BP1,0.010806264
SNORD88A,0.010806001
DDX47,0.010805601
LARP4B,0.010802621
SHROOM4,0.010801339
NOP10,0.0108004855
TMEM27,0.010798013
FAM136A,0.010797617
BBS1,0.010797453
PPM1M,0.010796955
TMEM184C,0.010796344
HIC1,0.010796299
EFR3A,0.010795948
C7orf57,0.010795046
ASXL3,0.0107945
FAM196A,0.010792147
SP8,0.010791756
FOXJ2,0.010790568
TGFBR2,0.010789466
TBRG1,0.01078749
PPP1R1C,0.010786489
CDC25C,0.010785966
REEP1,0.0107852435
GPR65,0.010784337
C6orf176,0.0107796425
SLC18A1,0.010778663
HSCB,0.010777764
ZNF772,0.010775582
MYCN,0.010774105
XRCC6BP1,0.01077372
C1D,0.010770838
SCARF1,0.010768513
PRC1,0.0107663935
DPPA3,0.010764844
HTATIP2,0.0107646
RRAS,0.010763791
TPSAB1,0.010762581
CD226,0.010759916
SNORD88C,0.010758476
SIGLEC9,0.010755394
BAG5,0.010754524
NDUFA11,0.010753489
NCRNA00160,0.010750461
MAGEA5,0.01074944
SNORD50B,0.01074721
DTX3L,0.010744917
EPN2,0.010743376
HCP5,0.010742794
ALKBH8,0.0107411975
C21orf99,0.010738855
VPS37C,0.010737687
PLCG2,0.010736803
PRAMEF17,0.010736657
KIAA0586,0.0107366145
ZC3H7B,0.010734491
LOC646762,0.010730146
DNAH10,0.0107279895
PET112L,0.010727093
CISD2,0.010724508
C9orf106,0.010722515
EHMT2,0.010721884
LRRC37A,0.010721735
FKBP9,0.010718712
G2E3,0.0107177375
SLC30A10,0.010717671
RINL,0.010716135
TTF1,0.010715171
SNTN,0.010715098
?,0.010710683
MAPKAPK2,0.010709581
RHBDF1,0.010708541
C7orf61,0.01070352
ABHD2,0.010702681
PKIG,0.010702476
FCER1G,0.010702382
GNG7,0.010701166
MOCS2,0.010695903
SHANK3,0.010695144
RNF216,0.010693895
TAGAP,0.010692818
WASH2P,0.010691594
DCUN1D4,0.010690162
WFDC13,0.010689615
SPRR3,0.010689058
KIAA1429,0.010687731
MBOAT4,0.01068648
ME3,0.010676255
NDUFB3,0.010675177
DUSP9,0.010673684
ZFP62,0.010673088
MSX2,0.010671529
CCDC115,0.010667571
FLJ32063,0.010667276
SPTBN1,0.010666919
TMEM161A,0.010664842
RHBDL1,0.010661905
NFS1,0.0106615
C14orf126,0.010661192
SGCZ,0.010657616
LOC645323,0.010655391
SNORD111,0.010651232
SPRY1,0.010650215
SSR1,0.010649754
KRT32,0.010648315
PDGFRL,0.010644739
THBS3,0.010637935
METTL9,0.010637684
YES1,0.010637263
GABPB1,0.010636856
HMGB3L1,0.010636369
NSL1,0.010636312
FAT2,0.010634798
OR8K1,0.010634736
MYST3,0.010633931
FAM138E,0.010631844
ADCY5,0.010628708
TRMU,0.010627958
RPS5,0.010623325
C1orf59,0.0106218085
FAM22D,0.01062128
PCDHGB1,0.010620134
CDC42,0.010619715
NXF4,0.010614831
CEP170L,0.010613664
USP46,0.01061333
KCNH5,0.010612893
C1orf116,0.010612466
ZNF592,0.010612166
PRSS54,0.010611364
MYL6,0.010611195
LOC126536,0.010604846
DCAF6,0.010600206
B3GAT2,0.010597649
FDX1,0.010597203
MBD3L5,0.010594008
GSX1,0.01059352
ORAI2,0.010592956
PHF21B,0.010592806
POU2F1,0.010592457
ALKBH7,0.010591245
SIN3B,0.010588428
MPPED2,0.010587171
CDCA8,0.010586332
ZNF570,0.010584637
RAPGEF4,0.010582428
FCGR1B,0.010577135
RPRD2,0.010573602
CADM4,0.010571756
TRIM16,0.010570632
ARHGAP30,0.010569966
CPXM1,0.010568214
CPT1C,0.010566719
DNASE1L3,0.010566088
SLC12A7,0.010563177
DEFB124,0.010557418
PYY2,0.010556327
SNORA49,0.010555917
NOL8,0.010555487
ACSBG1,0.010551847
NUDT16L1,0.010549885
TTC5,0.010549839
HHIPL2,0.0105488775
LRRC3B,0.010548588
NOTCH4,0.01054648
WWP2,0.010546232
UBASH3A,0.010545294
OR2W1,0.010544749
KCNJ2,0.01054419
TMEM31,0.010543922
BRI3BP,0.010543023
IVL,0.010542701
ADARB2,0.010538609
L1TD1,0.010538295
PF4,0.010537905
LOC729678,0.010537351
NLRP12,0.010537313
C16orf7,0.010535661
CXorf51,0.010533738
COMMD1,0.010533038
C8orf51,0.0105320625
LMCD1,0.010530407
TAF8,0.010529209
LYZ,0.010528445
HSP90AA1,0.0105265295
GPATCH8,0.010524014
C20orf79,0.010520637
TNFAIP8L3,0.010520346
PDF,0.01051942
OXT,0.010519414
TTC12,0.010519112
C17orf67,0.010517385
AP3M1,0.010516492
MELK,0.010516101
CNKSR1,0.010515555
HTR1B,0.010511884
SH3RF2,0.010510117
UBE2W,0.010509218
ATG5,0.010509092
PYHIN1,0.010507663
MAGEB16,0.010506813
ATP1B1,0.010505226
EPC1,0.010505161
IL1A,0.010504751
MED19,0.010504351
HCST,0.010504008
PIWIL3,0.010503203
C22orf30,0.010502913
C19orf44,0.010502333
MRPL23,0.010500994
LSM7,0.010500576
ANKRD54,0.010500374
DBNDD2,0.010499482
MAP3K4,0.010496526
WNT3A,0.010494634
RPTN,0.010494315
GCDH,0.010494212
OR13C4,0.0104919085
HNRNPA2B1,0.010489571
GLO1,0.010489487
GSPT1,0.010488597
FAM155A,0.0104868375
NTM,0.010480801
SNORA63,0.010478047
HDGFRP2,0.010476592
NEK1,0.010474444
TTTY15,0.010474341
PSMF1,0.010473916
MRPL54,0.010473129
LOC401010,0.010472787
LHCGR,0.010470218
PXDN,0.010468454
SNORD88B,0.01046468
IGFL3,0.010462706
B4GALNT1,0.010460512
TP63,0.010460146
KIAA0391,0.010458662
TMEM69,0.010458478
C19orf70,0.010458094
EGLN3,0.010454907
LGSN,0.010452471
RPS27L,0.010450876
PPL,0.010446032
CRYBA4,0.010444246
PDGFRB,0.01044424
BCAS1,0.01044406
KEAP1,0.010442469
GAGE1,0.0104381805
TP53AIP1,0.010437916
OR8I2,0.010437009
HNRPLL,0.010435325
CCR5,0.010433623
ZBTB41,0.010432422
FLJ36777,0.010427465
DEFB123,0.010426751
C22orf29,0.010424794
ZNF652,0.010424764
RPH3A,0.010423253
HTN1,0.010421059
MGC16703,0.010416474
DCTD,0.010415909
CXCL5,0.010411606
PSMA6,0.010409998
RTF1,0.010408939
RDX,0.010405533
MYOT,0.010404623
NR2E3,0.010404491
CLK2,0.010404285
OSBPL11,0.010403298
PDLIM3,0.010401595
LOC100128977,0.010400791
TSPYL3,0.010400105
MAP4,0.010398968
UNC5A,0.010398241
LNPEP,0.010396383
HPS1,0.010396097
TEX261,0.010395764
CD86,0.010393863
ZNF833,0.01039297
C1orf21,0.010392306
ZSCAN5A,0.010392034
SMAD9,0.010390841
C21orf88,0.01039048
SHBG,0.010386467
PSMB11,0.0103835855
GALC,0.010381981
AK3,0.010381256
SH2B1,0.010380237
TTC23,0.01037962
VPS54,0.010378476
LCN12,0.010377799
ZNF581,0.010376372
STAC3,0.01037466
RPL36AL,0.010374452
KLHL33,0.010372244
CTLA4,0.010371167
ZNF395,0.010369483
SLFN11,0.01036672
KRTAP19-1,0.010362946
TMEM95,0.010362587
MON2,0.010362423
IPCEF1,0.0103613995
PIP4K2B,0.010361163
FEN1,0.010360714
SLC39A5,0.010359875
PTGER3,0.010359239
STON1,0.01035894
ZNF43,0.010353154
RRAGD,0.010352665
RPGRIP1,0.010348769
DNAJC17,0.010348556
MOCS1,0.0103439
FHIT,0.010342644
RNASE6,0.010341619
SDF4,0.010340689
PDK4,0.010340218
KIR3DL2,0.010339988
NKX2-4,0.010337982
CFHR2,0.010336031
GYPA,0.010335206
SNORD2,0.010334187
IRF8,0.010331986
ZBTB25,0.010329785
MDH2,0.010328886
BTBD6,0.010327188
HSPC072,0.010326252
SF3B4,0.01032511
CRNN,0.01032314
UPK1A,0.010318604
GSX2,0.01031795
TMEM139,0.010317061
BSX,0.010316777
TM7SF4,0.010316031
APOL4,0.0103117535
KLF13,0.010310092
ITSN2,0.0103100315
GPR75,0.010308943
PDZD8,0.01030671
C22orf31,0.010304931
PTPRE,0.010303748
NRG1,0.010303066
PPIL3,0.010300272
WDR37,0.010298149
BLOC1S1,0.010297268
CCDC84,0.010296792
PDGFRA,0.010295174
C4orf40,0.0102948425
SLC22A25,0.010292016
ACSM2A,0.010291808
DLEU2,0.010290459
LRP1,0.01028816
SLC25A25,0.010285058
PRCP,0.010274768
C12orf62,0.010274389
KRTAP20-4,0.010272063
LITAF,0.010271602
ZFP36L1,0.010271476
C10orf105,0.010269832
SCYL1,0.010268486
H2BFWT,0.0102680875
FBXO3,0.0102670435
CCDC69,0.010265681
COL9A2,0.010263163
MMP14,0.010262791
G3BP1,0.010262122
KLF2,0.010260564
PPP2R2C,0.01025797
FAM75A2,0.010257895
C7orf23,0.010257432
KIAA0556,0.010257114
CYP4F12,0.01025529
C10orf125,0.0102547165
SRPR,0.010252337
PIGC,0.010245284
SPINK6,0.01024471
KRTAP22-1,0.010242068
SIX6,0.010241425
CCL7,0.010240116
ZNF792,0.010240116
PCDHGA12,0.010238832
TTC33,0.010238338
CD300A,0.010238123
HINT2,0.01023737
C14orf148,0.010234998
JUNB,0.0102331005
KLC2,0.010229437
RNF43,0.010229362
C1orf85,0.0102257
FAM176A,0.010223233
BFSP1,0.010221555
NYNRIN,0.01022075
OIT3,0.01022066
CRIP1,0.010220499
TRIM46,0.010219332
BTBD10,0.010218745
FES,0.010218094
ROPN1B,0.010215859
LYSMD4,0.0102146
ZNF232,0.0102118
AGGF1,0.010211133
BAG2,0.010210779
SNORD104,0.010210475
FAM193B,0.010207222
DCAF8L1,0.010206179
C3orf75,0.010203649
LOC284440,0.010203211
SNTG2,0.010201601
GPR115,0.010200728
LINGO3,0.010199842
TDH,0.0101992795
OSR2,0.010199002
SLC13A3,0.010197201
IL27RA,0.01019136
SLC19A1,0.010188051
LCE3B,0.010186075
CD99,0.010185872
TRAPPC6B,0.010184297
AQP2,0.01018356
SAAL1,0.010182406
RPSAP58,0.010177511
SNORD35A,0.01017681
TRAF2,0.0101766335
SNAR-G2,0.010176355
SNORD1B,0.010175274
NKX6-1,0.010174077
AVPI1,0.010173978
UBE2E2,0.010172971
SUN5,0.010172183
SLAMF8,0.010168519
FAM25B,0.0101675615
ZIC4,0.010167153
S1PR5,0.010166966
ORC5L,0.010165819
NRG4,0.010164479
SPP1,0.010162381
MYH7B,0.010161439
ZNF518B,0.010155316
PPIAL4B,0.01015512
NODAL,0.010153711
COLQ,0.010152373
LASP1,0.010151969
IRF2,0.010147926
TTC31,0.010145078
TATDN2,0.010144491
RAD54L,0.010143912
ONECUT3,0.010142643
FRMD8,0.0101364935
PAFAH1B3,0.010134519
ASB3,0.0101341205
VN1R2,0.010133689
FSD2,0.010132913
DLGAP3,0.010131718
PRDM15,0.010130917
RAD51AP1,0.01012997
SYNPO2L,0.0101272315
YPEL3,0.010122771
AQP9,0.010121609
AIP,0.010120823
ZMYND12,0.010118419
AFAP1,0.010118036
SCARNA8,0.010118004
C1orf38,0.01011698
SC5DL,0.01011317
SP140L,0.010112679
SNORA12,0.010109812
DCP2,0.0101097375
ATP6V0D1,0.010108534
RAG2,0.010107486
TAF1A,0.010107455
WFDC9,0.01010737
LOC729082,0.010106766
CIAO1,0.010102565
CMAS,0.010099739
KRTAP20-1,0.010099604
IL17RD,0.010097538
C12orf11,0.01009699
OR5H15,0.010094288
CD177,0.010090717
DCTN6,0.010089873
C1orf180,0.010089623
LAMA4,0.010088437
TOX3,0.010086714
FTO,0.010086582
NCRNA00116,0.010086356
TTC39B,0.010085555
CCNDBP1,0.010084898
SNX4,0.010082584
SYCN,0.010080929
SNHG7,0.010078988
LENG8,0.010076375
T,0.010076237
GSTO1,0.010074339
SLC39A10,0.010074212
MAP3K13,0.010073161
CAD,0.010072611
RDH14,0.0100722015
LRTM1,0.010069743
ODF3L2,0.010067914
ARHGAP12,0.010067327
ALX1,0.0100616915
GARNL3,0.010060442
TCL1B,0.010060264
MOV10L1,0.010056681
APOBEC3B,0.010055714
LOC342346,0.010052526
C1orf111,0.010050024
STEAP2,0.010049981
C20orf106,0.010049319
C22orf13,0.010045437
ZC3H12B,0.010044048
ETV5,0.010044027
TOPBP1,0.010042547
OSR1,0.010042351
TMCO7,0.01003977
CDCA7,0.010039678
SPINK9,0.01003842
C20orf186,0.010036911
BSG,0.010036311
GLB1L3,0.010036243
C9orf43,0.010035502
RASIP1,0.010035378
TAS2R14,0.010035278
TMEM223,0.01003352
RNF185,0.010032758
NAA38,0.010032282
CHRNB3,0.010030262
B3GALT5,0.010029129
PNPLA5,0.010029104
SENP7,0.010028398
PDZK1P1,0.010025779
MED29,0.010024656
SLC6A4,0.010024217
DAZAP1,0.010023682
BRS3,0.010022786
FAM157B,0.010021128
SPAG7,0.010020754
EPT1,0.010019496
CXorf23,0.010018628
SNORA1,0.010017909
SETD4,0.010017612
HPDL,0.01001742
FAM53B,0.010016561
PRAMEF16,0.010015708
ARHGEF17,0.010014537
TSSC1,0.010014056
NDUFA9,0.010013396
TAAR8,0.010009358
TAX1BP3,0.010009076
INE2,0.010008622
ATF7IP,0.010006566
RIMBP3,0.010003944
CCDC14,0.009995006
SMAD7,0.009994473
C1orf125,0.009994383
AGTRAP,0.009989779
LOC283392,0.009989092
LGALS4,0.009985638
IER3,0.009985318
ZNF540,0.009981489
SLC9A3,0.00998067
TPCN2,0.009980599
HHLA1,0.009980394
SRR,0.00997823
KHDC1,0.009976277
CLCA1,0.0099755805
PCDH17,0.009974249
AJAP1,0.009971792
NIPSNAP3A,0.009971047
WIBG,0.009971013
CNKSR3,0.0099677
MYSM1,0.00996759
CSF3R,0.009966807
DNMT3A,0.00996656
RDH5,0.009965514
FOXD4L6,0.009964149
LOC100216545,0.009963469
ADAM19,0.009963255
HSPBAP1,0.009961876
ASB18,0.009960562
AXL,0.009958795
KRTAP9-9,0.009958082
MS4A13,0.009956061
MEGF6,0.00995474
C17orf64,0.009952961
ZSCAN18,0.009952875
CENPN,0.009952242
CASC4,0.009951873
GPRIN3,0.009950956
C9orf100,0.009947304
ASAH2,0.009946445
TFB2M,0.009943288
NPHS2,0.009943184
PKNOX2,0.00994063
SBK1,0.009936277
CREBZF,0.009936007
MGC16384,0.009934047
CDT1,0.009934005
F2RL3,0.009933566
DDX60,0.009933066
FAM150A,0.009932995
CHID1,0.00993045
SNORD115-20,0.0099303685
LAMB1,0.009926717
MIA,0.009925193
N6AMT2,0.009920538
DOPEY1,0.00991948
IFLTD1,0.009918786
TRIM14,0.009918096
SLC14A1,0.009914248
PPAPDC3,0.0099136075
LOC283404,0.009909318
INVS,0.009907054
SLC9A6,0.009906274
QARS,0.009905956
SPI1,0.009905278
DLG1,0.009903617
C2orf3,0.009899585
POTED,0.009897917
TMEM41A,0.009897259
USP38,0.009892501
TACR2,0.009890076
IL17C,0.009888752
AQP3,0.009887028
GTF2H2B,0.009885487
GJB5,0.009880114
ZFP57,0.009880106
MTG1,0.009879616
NEURL1B,0.009875923
CDC14A,0.009875539
FRK,0.009874758
RPLP0P2,0.009871421
MRPS15,0.009870495
TUG1,0.009867146
BTC,0.009867082
RBMY1B,0.009865946
S100A5,0.009864567
SOX30,0.009862631
SNORD116-25,0.009861301
CNGA2,0.009859812
KCNAB3,0.009859181
PRR23A,0.009858991
CSAD,0.009856722
MDM1,0.009856133
ULK1,0.009854634
RPP14,0.009853618
C9orf125,0.009853528
CD244,0.009852976
PATE4,0.00985145
SNORD109B,0.009849987
GIF,0.009848226
SFRS1,0.009846029
TOR3A,0.009844249
GMEB2,0.009843948
LILRB1,0.009843917
APOD,0.0098432265
CLIC6,0.0098422505
SP4,0.009839675
RNF34,0.009838392
FSTL4,0.009836765
LOC100130274,0.009835062
C11orf70,0.009832131
NR2C2,0.00982621
RABGGTB,0.009824169
FAM125A,0.009820902
LOC339535,0.009817655
PGBD4,0.009817495
SOAT2,0.009817172
C2orf27A,0.009817165
PEF1,0.009812887
RFTN2,0.009811944
FAM48A,0.009811464
ARFGAP1,0.009811044
PDE6D,0.009810904
CD83,0.009810006
MAGEC3,0.009807546
HINT1,0.0098065995
IFNA1,0.009805471
FOXD4,0.009805445
LOC257358,0.009805168
UNCX,0.009804071
ACAN,0.0098007275
ZW10,0.009800469
PARP3,0.00979845
C17orf105,0.009794584
PLGLB2,0.0097931735
KRTAP26-1,0.009792717
EIF5A,0.009791674
LOC388946,0.009791607
SEMA3A,0.009790581
SMAD6,0.009787197
SNTA1,0.009783325
DOT1L,0.009782599
CLYBL,0.009781475
C5orf32,0.009780978
PIP4K2C,0.009780805
OTUB2,0.009779738
ZNF654,0.009777882
KIF25,0.009776136
SPANXN5,0.009774464
UBQLN2,0.009771023
LTBP1,0.009770501
SNORD114-20,0.00976714
SPZ1,0.009766749
RNF25,0.009766438
CFD,0.009765249
FAM133B,0.009762909
RCOR1,0.009760056
RBM33,0.009759262
DAGLA,0.009753946
C22orf36,0.009752937
ZKSCAN4,0.009752387
CD37,0.009751149
DEPDC1B,0.009748576
DDX11L2,0.009748331
CPA1,0.009748179
CENPL,0.0097475555
HS3ST5,0.009747156
PREB,0.0097444225
ZNF226,0.009744348
LPAR5,0.009743792
C6orf204,0.009742038
XCR1,0.009739183
C13orf39,0.00973843
TTLL9,0.009737561
CHMP4A,0.009736366
DAZ4,0.009735494
MRPS36,0.009735264
NR5A1,0.009735058
PLS1,0.009733677
NUDT11,0.009733348
ACP6,0.00973226
AMY1A,0.009730615
RNF14,0.009729799
SPINK8,0.009728627
CDC42BPA,0.0097271
MMP21,0.009725757
MLXIPL,0.009723407
EPOR,0.009723117
CCNK,0.009722933
C1orf182,0.009722212
IQCF6,0.009721811
BMF,0.009720629
TTTY17B,0.00971769
PRPH2,0.009716258
C9orf72,0.009713661
C1orf57,0.009711478
PRDM5,0.00970978
ELMOD2,0.009708869
VANGL1,0.009708233
LCLAT1,0.009707819
FKBP8,0.009705812
MORF4L2,0.009703739
CCDC85A,0.009702575
RAB20,0.009701023
C1orf158,0.0097005945
LOC400043,0.00970021
LRRC41,0.009699392
BSPRY,0.00969724
FIBIN,0.009697122
RRN3P3,0.009695044
KCND2,0.009693611
DOCK4,0.009692031
FAM73B,0.009691278
MFSD5,0.0096897315
RBBP8,0.009688058
ITPR2,0.009686563
FBXL19,0.009684873
ZNF28,0.00968198
METTL12,0.009678452
NPHS1,0.0096733915
PFKFB2,0.009673272
CTNNBL1,0.009670567
DSCR6,0.0096692955
NTSR2,0.009667939
KLK10,0.00966793
DLX5,0.009667642
MACROD1,0.009665583
CACHD1,0.009664968
AMBN,0.009664398
RNF121,0.009663909
ZNF589,0.009663817
RAB33B,0.009663462
ELAVL2,0.0096621495
SNX2,0.009660064
TSPAN13,0.009657964
ZNF135,0.009657784
WLS,0.0096545415
MICAL1,0.009653664
HEATR4,0.009652877
CREB5,0.009652823
C14orf109,0.009652499
INPP5E,0.009651649
HIGD1C,0.009651592
CATSPER2P1,0.009649326
ZNF100,0.009648059
SDF2L1,0.009643204
IMMT,0.009641979
OGFOD2,0.009641073
KBTBD2,0.0096408855
TUSC1,0.009637916
TGFBRAP1,0.009635998
UTP18,0.009634308
C15orf54,0.009633284
NARFL,0.00963292
CDHR4,0.009632614
CFTR,0.009632429
ZC3H14,0.009631236
LOC100132247,0.00962369
FANCM,0.00962247
UCN2,0.009618482
MBOAT2,0.009616981
TAAR2,0.009616171
SNORD44,0.009611634
ANPEP,0.009610095
SYTL4,0.009607357
EGR1,0.009606511
RNF182,0.009606428
MAEA,0.009605768
PTGS2,0.009605297
CACNG3,0.009604807
ABCF3,0.0096034845
TRIM49L,0.009602886
MIB2,0.009602789
FANCF,0.009602364
CYB5B,0.009602291
CASKIN1,0.009597877
TTC4,0.009597556
PRSS12,0.009596648
TAAR6,0.009596352
PCDHGB2,0.009595276
SLC36A2,0.009594518
C1orf194,0.009594434
CBR3,0.009591852
MEP1A,0.009589067
DPYSL5,0.009588892
ASIP,0.009588347
ABCA7,0.009586361
PCOLCE2,0.009586076
SKA3,0.009584249
C10orf78,0.009583983
C14orf129,0.009583285
PJA2,0.00958261
GPR19,0.00958182
C21orf54,0.0095817465
CST1,0.009576535
RTP4,0.009576207
KIF22,0.009574346
PRRG4,0.009572032
KRT78,0.009570695
ZBED3,0.009568246
KIAA1908,0.009564832
CTTNBP2,0.009557731
TMEM225,0.009553967
RNF167,0.009553779
TMEM60,0.009553503
FAM71B,0.009553171
C10orf72,0.009548653
PTGES2,0.00954838
ACSM2B,0.009546168
TMTC3,0.009544392
KIT,0.0095443595
C1orf96,0.009544303
SNORD69,0.009543299
OLFM2,0.009542548
TMEM42,0.009542377
SNORD115-16,0.009540538
NR2E1,0.009537112
SIRT6,0.00953539
PPP2R3C,0.00953467
PLA2G7,0.009534334
IL5RA,0.009533005
CLK4,0.009532188
FER1L6,0.009531646
USP30,0.009531221
KLK8,0.009527997
DYDC2,0.009527173
CIZ1,0.00952192
COLEC11,0.009519174
MAVS,0.00951825
MCM4,0.009516699
PTPN22,0.009515688
METTL3,0.009515283
ZIK1,0.009512974
DDX52,0.009512701
SNORA38,0.009512345
ADAM21,0.00950597
CC2D1A,0.009505942
PDCD4,0.009501173
SNORA16B,0.00950035
TM2D2,0.009499705
SUPT5H,0.009499622
PRMT8,0.009496963
CNN3,0.009496601
HBZ,0.009495663
LMBR1,0.009493898
CIDEC,0.009493688
CXorf66,0.009491488
C9orf167,0.009491415
WDR44,0.009490662
GRM7,0.009488465
RAB40B,0.0094851805
RBX1,0.009483682
FN3K,0.009482031
KIAA1147,0.009481894
C17orf107,0.009478302
RCSD1,0.009476933
KCNB2,0.009475618
TULP3,0.0094742915
HELT,0.009473717
SSU72,0.009469255
DTWD1,0.009468537
ACTL8,0.009468392
SNORA11C,0.009466863
CSPG4,0.009466615
IL22RA2,0.009465234
CCNF,0.009465118
DIO1,0.009464882
FEM1A,0.00946267
OR2M3,0.009461446
RFK,0.009458119
C11orf30,0.009456463
LRP12,0.009456309
DHFR,0.009453014
UBN1,0.009452798
ATP1B4,0.009451295
ANKRD7,0.009451099
ACTN3,0.009449751
CPXCR1,0.009449432
B3GNT1,0.0094492575
KLHL30,0.009448993
TSPAN8,0.009448932
CYP2C9,0.009444436
SNORD116-11,0.009441996
RPS2P32,0.0094417725
FAM83F,0.009436868
DEFB121,0.009436867
OR14A16,0.009434147
TFAP2D,0.009432843
ZFP1,0.009432769
PAPPA2,0.009431455
SPPL2B,0.0094279805
PRKAR2B,0.009426163
ENPP7,0.009423068
EEF1A2,0.009422235
BACH1,0.009421615
AMHR2,0.009416434
GPKOW,0.009414862
FAM108C1,0.009412787
COPZ2,0.009411848
TIGIT,0.009411205
TBC1D24,0.009410306
CT47A9,0.009409092
AURKAPS1,0.009406834
SLC41A2,0.009406641
OBP2B,0.009406442
BCKDK,0.009405178
PGAP1,0.009404557
ARHGAP19,0.009404027
LOC148709,0.009403939
ZNF79,0.009402293
EVX2,0.009401098
OXSM,0.0093998
GPM6A,0.009398803
ST6GALNAC6,0.0093973875
RUNDC1,0.009394499
C19orf60,0.009394317
PRELID1,0.009394276
PDDC1,0.009393568
SLC7A2,0.009393459
ZFP92,0.009392506
BLOC1S3,0.009391415
LTB,0.0093911765
SFTPA1,0.009389383
NGF,0.0093890345
FAM48B2,0.009388873
WDR75,0.009387578
SPRR2B,0.009387552
S100A7A,0.009387306
CCL4L2,0.009387111
SULT4A1,0.009386477
PDIA4,0.009385994
C6orf136,0.009384764
ZNF417,0.009383646
SNORD24,0.009382927
SDR9C7,0.009376786
MEGF8,0.009373098
KCNQ3,0.009372337
UIMC1,0.009369718
GPATCH3,0.009358401
DHX34,0.009358101
BCYRN1,0.009357818
DMXL2,0.009355544
CD163L1,0.009355403
C12orf26,0.009353793
FCRL2,0.009353209
SLC37A2,0.009352815
MYO9A,0.009350362
PIH1D1,0.009348895
C3orf48,0.009348871
DNHD1,0.009348721
RAB13,0.009347882
CAMK2G,0.009346998
C19orf77,0.009342944
C6orf218,0.009337348
RPL5,0.009336853
TMEM169,0.009332032
C7,0.009332016
UGT8,0.009330527
CD3E,0.009329546
WDR20,0.009329141
DBNDD1,0.009326719
PMS2CL,0.009326197
TSC22D4,0.00932598
WDR36,0.009323822
TNNT1,0.009323819
SULF2,0.009323134
PACSIN3,0.009322811
SLC35D1,0.009320048
SLC6A19,0.009317779
GLTP,0.009315883
ZNF69,0.009314712
RAD51AP2,0.009311424
SPANXE,0.009310777
PIWIL4,0.009310571
PNPT1,0.009308336
IGDCC3,0.009307709
APOM,0.009303556
NUMBL,0.009302835
INSL3,0.009301824
