Feature,Importance
HESRG,0.0119001735
FOLR2,0.011898965
FLT3,0.011898838
SOAT1,0.0118963905
YTHDF1,0.011896337
EIF5AL1,0.011895782
NTF3,0.011895532
ACTN4,0.01189431
SNORD111,0.011890716
DNAJC5,0.01188835
CCL24,0.011886731
SH3TC1,0.011884367
CCL28,0.011881409
TTTY1B,0.011880065
SDF2L1,0.011879619
FMOD,0.01187925
TMEM63C,0.011878523
KLRC4,0.011876808
DEFB123,0.01187587
POP1,0.011874354
PLP1,0.011870724
PPIAL4D,0.0118670715
GPR15,0.011866503
C4orf32,0.011866503
WASH7P,0.011866251
ACTA2,0.011865446
DOHH,0.011864993
TGIF2,0.011864576
LOC647121,0.011864201
FAM110B,0.011863456
HIST1H4H,0.011861715
TSTA3,0.011861327
RAB8A,0.0118586
HRNBP3,0.01185344
QSOX2,0.011853073
RPL21P44,0.011852283
GPR35,0.011852036
QTRT1,0.01184876
UBXN8,0.011848567
TNIP2,0.011848375
ADAMTS18,0.011846543
CCND1,0.0118427295
KRT17,0.0118418485
TGFBR3,0.011839489
CTSL1,0.011839231
PLXNB2,0.011837574
CMYA5,0.01183522
SSTR2,0.011832492
XKR6,0.011828787
DDC,0.011828109
ASAP3,0.011827999
MBD3L1,0.011826617
CALCOCO2,0.011822952
LOC100134259,0.011820572
SNORD116-26,0.011819928
OR1D2,0.01181877
CLEC4D,0.01181817
NFKBID,0.011817368
HCFC1,0.011816515
OR1A2,0.011814624
PRM2,0.011812349
H1F0,0.011810793
CCDC152,0.011810728
C3orf57,0.011810519
C5orf35,0.01181021
LOC121952,0.011809236
HS3ST4,0.011807302
IGF2R,0.011806987
RXRA,0.0118068205
TYSND1,0.01180619
SUGT1P1,0.011804347
ZNF727,0.011803657
ZDHHC21,0.011803233
MRPL34,0.011800762
C14orf142,0.011799808
LLPH,0.011799477
RAVER2,0.011799378
MEIS3P1,0.011797751
ATP2A2,0.011797605
OR5K1,0.011796652
RAB4A,0.0117957555
SNORD59B,0.011792769
USP35,0.011791561
TMEM82,0.011789176
MAP4K2,0.011785974
C9orf6,0.011785217
MBNL2,0.011785109
POLH,0.011784727
POLD1,0.011784702
RPL24,0.011784055
LRRC57,0.011783115
LEPRE1,0.011777953
MADD,0.011777026
IL6R,0.011776681
CLIC1,0.01177647
ZMYND11,0.011774868
CATSPERG,0.011773279
WDR45L,0.01177237
MBD2,0.011770454
C3orf38,0.011767518
SNORA14B,0.011765624
FBLN5,0.011764423
NKX2-6,0.011764021
NIPAL2,0.01176311
LOC283731,0.011762735
NOL3,0.011762494
EXOSC5,0.011759864
GSG1,0.011749944
PPIL3,0.011748491
MCAT,0.011747156
PPP2R2A,0.011746896
GOLGA6L1,0.011746803
IRAK2,0.011746426
ZNF846,0.011745062
DPEP1,0.011744781
CNTFR,0.01174441
STAT5B,0.011744333
SPC24,0.011743234
TTYH1,0.011739718
UBL5,0.011739208
C7orf65,0.011738388
VAX1,0.011736522
ENTPD6,0.011732156
LONRF1,0.011730657
EFCAB10,0.011727664
DHFR,0.011726989
ENC1,0.01172681
AMHR2,0.011723871
GLRA3,0.011719886
ORM1,0.01171678
SAA1,0.011715334
ARL6IP6,0.011714701
TNPO3,0.01171298
RANBP9,0.01171154
GOLGA8A,0.011710608
PIGO,0.011708961
MAGEB10,0.0117074475
TOP3A,0.011705761
ECSIT,0.011704989
CXCR2,0.01170441
C9,0.01170416
PPP1R2P9,0.01170289
UPK3A,0.011701562
CECR1,0.011700844
SNCG,0.011697186
ZNF321,0.011694233
MYO1D,0.011693028
MGAT2,0.01169168
SLC23A1,0.011691416
RCOR3,0.011690839
PPT2,0.011689317
ZNF441,0.011687986
KIAA1009,0.011687596
ACSS1,0.011686238
FLJ42393,0.0116862375
TIE1,0.0116853425
GPR151,0.011685055
PCDH11Y,0.0116849
MRPL42P5,0.011684557
GOLGA6L10,0.011683955
ANAPC5,0.011682338
SEPT14,0.011681671
ZNF814,0.011680594
MIF4GD,0.011680277
LOC284100,0.01167969
MYO1A,0.011678411
B3GALT2,0.011678132
RRP8,0.011677348
TMEM189-UBE2V1,0.011675763
LEMD2,0.011673986
RBM14,0.011673937
HLCS,0.011673565
BLCAP,0.011673436
SUGT1,0.011672347
HELLS,0.0116716055
OR6C76,0.011665782
LTBP3,0.011664132
COQ2,0.011664024
PDZD7,0.01166258
SLC6A10P,0.011661962
IQCD,0.011659763
FCGR3A,0.01165917
NCRNA00219,0.011653571
MAN2C1,0.011651105
LRCH4,0.011649936
CNN2,0.011649546
PPM1A,0.011648041
CDH20,0.0116466405
NT5C3,0.011634435
VGLL3,0.0116338935
SNAI1,0.011628865
PHTF1,0.011626978
C14orf159,0.011626963
KIAA1751,0.011624162
DUOXA1,0.011621921
GRID2,0.011621296
FHOD3,0.011621106
FAM18B,0.011618689
HS3ST2,0.011618005
FBLN7,0.011617301
WFDC5,0.011612886
UBE2Q1,0.011610136
ESR1,0.011604014
DDX21,0.011601828
ADRB2,0.011601268
TXLNA,0.011601107
GPX3,0.011600555
CHMP4C,0.011600351
NELL2,0.011598583
AIFM2,0.011591136
FAM171A1,0.011589622
SLC22A20,0.011588955
ORM2,0.011588739
SLC6A3,0.011586282
C10orf27,0.011584611
HLA-B,0.011584386
MUL1,0.0115829315
NDUFB3,0.011580795
KIFC3,0.011579725
PCDHGA8,0.011576948
ANP32D,0.011575964
PGK1,0.011574706
FAM185A,0.011570792
MUC12,0.01157066
C19orf2,0.011569907
SNORD28,0.011569582
IL18BP,0.011569353
FAM153C,0.011568494
HOPX,0.011568269
SPINT2,0.0115679335
THNSL1,0.011567783
UNC13A,0.011567583
OR5L1,0.011564986
RILP,0.011562719
DDIT4,0.011561787
ABHD15,0.011561598
IGLON5,0.011558158
GTF2H2B,0.011557473
IKZF1,0.011557212
DMXL1,0.01155677
PCDHGB1,0.011556205
BUB1B,0.011553923
PQLC3,0.0115526775
C16orf45,0.011551931
LOC100128542,0.011550555
OTOP2,0.011544905
CYP2C9,0.011538188
CSNK2A2,0.011537072
NEUROG2,0.011535784
SNHG11,0.011532711
EMD,0.01153237
CORO7,0.0115293935
LAMP3,0.011529227
GDF2,0.011529027
LRRC39,0.011527604
LNP1,0.011527543
NDUFA10,0.011526633
FAM184B,0.011524592
USP37,0.011524591
FOXN3,0.01151685
TSPY1,0.011516228
C20orf118,0.011513559
TRNT1,0.0115115
C22orf27,0.011511401
C17orf69,0.011510977
TFE3,0.011507651
C20orf26,0.011507385
SRA1,0.011506599
FAM82A1,0.011506383
HBBP1,0.01150629
KCNA10,0.011506129
ACTR10,0.011505677
UPF1,0.011505562
ODF3L2,0.011504883
TP63,0.011504603
DNAI1,0.011502746
RMST,0.011501459
ARHGAP9,0.011500415
UBXN10,0.011498835
CGB,0.011498278
KIAA1539,0.01149718
MALL,0.011496667
LTF,0.011495859
C5AR1,0.011495682
ATP10D,0.011493614
CHST5,0.011491541
ERCC4,0.011490392
CTNNAL1,0.011490364
NOD1,0.01148552
KRTAP11-1,0.011484954
ST8SIA5,0.011484837
CYBASC3,0.011483715
SLC22A13,0.011483715
ZBTB7C,0.011482956
SUMF1,0.011482305
SLC9A3R2,0.011478841
TNFAIP8L1,0.011475946
TBX22,0.0114755845
ZNF547,0.011474877
DST,0.011472637
HSD17B13,0.011471966
CDKAL1,0.011471199
C4orf31,0.01146958
LOC254312,0.011467858
TSPAN12,0.011467345
SNORA52,0.01146665
ZNF670,0.011466126
HSPBAP1,0.011465877
SNORD115-16,0.011464434
PRMT5,0.011464354
ENO1,0.011462181
DIO1,0.01146187
KIAA1107,0.01146154
ERP44,0.011461427
IFT88,0.011461234
LRRC27,0.011458992
CD8A,0.011458722
C11orf49,0.0114584565
ZNF217,0.011457008
C2orf49,0.011453058
SHOX,0.011452981
RARA,0.011452492
C19orf54,0.01145068
PPP2R3A,0.01144829
WASF1,0.011447957
SEMA3B,0.011447766
TMEM215,0.011446373
OR5L2,0.011446159
DEFB118,0.011444365
LCN15,0.011444267
SNRNP27,0.011443909
PEMT,0.011443879
AQP4,0.011439512
CANX,0.0114388
LSG1,0.011437005
NME3,0.011432735
ANXA11,0.011428295
PAGE2,0.011426377
EP300,0.011425705
MMACHC,0.011425607
KRTAP5-1,0.011425451
PTCHD1,0.011423753
TNNI3,0.011423334
C20orf96,0.011422688
FLJ43390,0.011422021
MAK16,0.0114202285
C21orf130,0.011419926
CCDC157,0.011419775
FOLH1B,0.011419766
C9orf98,0.01141712
GRPR,0.011416604
NR1D1,0.011414618
RBMS3,0.0114133125
TRIM47,0.011411661
SILV,0.011411373
TM9SF2,0.01140805
FARS2,0.011406401
PTGER4,0.011405493
WDR48,0.011404673
NFIL3,0.011403529
C11orf86,0.011401665
LRRC2,0.01140131
ZNF613,0.011401055
C6,0.0114000235
PLA2G7,0.0113959005
MARCH10,0.011393536
NFKB1,0.011393483
FCER2,0.0113934595
C17orf108,0.01139229
INO80B,0.011392132
KIAA0913,0.011391874
MAP7D3,0.011391028
C18orf2,0.011391017
MYL12A,0.011390337
RG9MTD1,0.011387285
GDI2,0.011386692
MYST4,0.011386522
KCNG2,0.01138617
ABCB7,0.011385288
DNAJC5B,0.011383522
SHC4,0.011382051
BAG2,0.011380424
KLHL36,0.011377964
SNORA69,0.011377059
WDR36,0.011375753
PHF20,0.0113734715
CCDC28B,0.011371519
SLITRK3,0.011371462
?,0.011370837
CCDC27,0.011370721
LBXCOR1,0.01136403
LEPROT,0.011361305
COX7B,0.01135876
UCKL1,0.011357598
UBXN2B,0.011353529
RANGAP1,0.01135202
C8A,0.011349998
COG3,0.011349977
KLF11,0.0113495635
C6orf130,0.011347218
SCTR,0.011343921
PRPSAP1,0.011341697
ZNF709,0.011340618
GCHFR,0.01134017
VGLL1,0.011339894
KDM6B,0.011339364
PTCH2,0.011337254
ANKRD28,0.011336492
ACAP3,0.011334034
CIZ1,0.011333136
NTHL1,0.011330131
PPP1R11,0.011328649
UTP20,0.011328587
ZBTB39,0.011328314
TMEM171,0.011327407
GRAP,0.011326004
RNASE8,0.011321818
C9orf5,0.011318738
POLR3D,0.0113183195
ZNF100,0.011318016
SUMF2,0.011317698
C1QL1,0.011316887
LOC286359,0.011312475
ZNF436,0.011308888
RNF145,0.011308203
PCDHB13,0.0113080405
OLFM4,0.011306688
ATP1B2,0.011306313
ARL2BP,0.011304465
KCNH1,0.011303848
SUPT6H,0.011303385
ZC3HC1,0.011301314
GAS6,0.011300984
ZNF607,0.011299156
LHPP,0.01129915
POLR3GL,0.0112990085
ENOX2,0.011298799
TRIM74,0.0112943
SNORD116-15,0.011292969
C16orf80,0.011291951
SMURF1,0.011291848
C7orf41,0.011291552
SPAG11B,0.011290968
ZNF20,0.011290757
C10orf25,0.01128943
SNORA8,0.011288907
PLCH1,0.011287673
CXorf59,0.011285127
SETD1A,0.011284655
CLDN18,0.011283963
TRY6,0.01128075
HEATR4,0.0112784235
GTPBP5,0.011278313
GYPC,0.011277039
NCRNA00189,0.011275932
FGFBP2,0.011274405
KIF14,0.011272607
RFX4,0.011271449
RC3H2,0.011271114
ZNF8,0.011268986
HIST1H2AD,0.0112680895
VSTM2B,0.011266263
PUF60,0.011266233
SRGN,0.011262983
CD1E,0.011261135
HSCB,0.011259165
LOC100133957,0.011258119
CHIA,0.011255962
JAKMIP2,0.011254884
DUSP28,0.011251884
LOC400940,0.011251161
DIS3L2,0.011249512
CABYR,0.011249069
SPDYE6,0.0112484675
PPPDE1,0.011247831
GIMAP1,0.0112448
ZNF385D,0.011243229
HMGXB3,0.011242684
APBA1,0.01124238
CEBPG,0.011242296
FLJ40852,0.011241282
ADAMTS19,0.0112402905
RTP4,0.0112392055
LCE1F,0.011239181
GPM6A,0.01123846
LOC554202,0.011235598
PRPF19,0.01123464
FLJ43950,0.011230673
PAPOLA,0.011230544
AMTN,0.011230393
SLC37A1,0.011230146
LITAF,0.011229974
LCN9,0.011229951
TNFSF13B,0.011228144
METTL8,0.011227849
HMHA1,0.011225748
KIAA1644,0.01122341
SPINK9,0.011222665
FBXO47,0.011222281
ZNF714,0.01121914
LIME1,0.0112106
TRPT1,0.011209972
ZNF354A,0.011205529
SACM1L,0.011205355
C16orf11,0.011205302
FAM110C,0.011204904
UTP3,0.011201251
TFB1M,0.011200984
KCNN2,0.011200821
NEUROD6,0.011200425
RBM15B,0.011199781
FLJ36777,0.011196734
NUP188,0.0111959465
SASH1,0.011195601
MRPS25,0.011195384
C17orf87,0.011195342
TLL1,0.011193975
RUFY3,0.01119293
RAE1,0.011192563
BIRC6,0.011192385
KLHDC2,0.011189667
NAPEPLD,0.011189475
CXorf49B,0.011187419
ST7OT3,0.011187342
OR5B2,0.011186884
SCML2,0.011185403
CD84,0.011185082
CACNG3,0.011183341
ZNF816A,0.011182547
FTO,0.011182241
NEURL1B,0.011180004
LDHB,0.01117943
SLC23A3,0.011175916
GALK2,0.0111745745
RPPH1,0.011174538
MYO6,0.011173564
PTK6,0.011172868
PEX10,0.011170929
HIST1H2AJ,0.011169854
STAB2,0.0111668855
RNF8,0.011166664
KGFLP1,0.011163015
DET1,0.011162959
CCDC8,0.011162474
PMPCB,0.011162193
ALKBH6,0.011161584
SYT8,0.011155296
ZEB2,0.011153407
CNTD1,0.011152995
ARNTL2,0.011152784
BMP10,0.011145371
WNT5A,0.011138207
SMOC1,0.0111382045
SAMD7,0.011135051
PRRT2,0.011134222
TPTE,0.011130989
PTCD3,0.011130925
SH3GL2,0.011130861
PINK1,0.011128651
ATP5G1,0.011127416
LTB,0.011127128
ASAH2,0.011126503
SNX15,0.011125825
FNBP4,0.011123075
TMEM51,0.011120227
CCDC3,0.011119876
PTBP2,0.011119353
RAB27B,0.011116207
PLDN,0.011115619
SLC15A2,0.011113193
IL15RA,0.01111182
ZZZ3,0.011111067
LRRC37B2,0.011109056
TBC1D4,0.011107892
MECR,0.011107859
FAM95B1,0.011104914
RIOK2,0.011104859
ST6GAL1,0.0111028515
CLRN3,0.011102186
LOC340017,0.011102167
SLC25A20,0.01110026
CARS2,0.01110019
C11orf24,0.011099804
COL6A3,0.011099482
ANO3,0.011099285
COX7C,0.011098716
OR2L3,0.011095868
DEFB103B,0.011091688
FAM194B,0.011086839
ZNF449,0.011084751
C19orf33,0.0110847205
SPSB3,0.011084502
DCP1A,0.0110840285
OR9G9,0.011083546
MCM4,0.011082212
WFDC6,0.011079025
?,0.011075649
DMRTA1,0.011072529
KRTAP6-1,0.011067972
ZNF761,0.011067147
CRBN,0.011067026
TMEM143,0.011065496
RAB6A,0.011065365
HIST1H3I,0.011064546
ISL1,0.011064242
LILRB4,0.0110641895
NKX6-2,0.011062996
CDC27,0.011061255
LOC389705,0.01106042
NSUN3,0.011059907
OR14J1,0.0110566495
NDE1,0.011056509
SNORD114-23,0.011056283
GLMN,0.011056
LIN37,0.011055061
CRISP2,0.0110532185
OR4K2,0.011052492
KIF11,0.011051553
DUSP16,0.011051238
SLC30A6,0.011050909
SBF1,0.011050739
ZNF610,0.011050419
KCNV1,0.011048681
RAB5C,0.011045404
TPTE2,0.0110442545
LOC727677,0.011043332
NUPL1,0.011041817
C14orf48,0.011039633
C2CD4C,0.011036835
NLRP3,0.011036704
NKAIN3,0.011035443
ZNF524,0.011033051
REG1P,0.011030089
EHMT2,0.011026002
BLID,0.011022954
MAGEB2,0.011022454
GCLC,0.011022278
ARHGAP6,0.011021915
C11orf85,0.011019911
KLK10,0.011018849
USP26,0.01101752
LMOD2,0.011015321
DPP3,0.011014747
KCTD17,0.0110142045
BRSK2,0.011012886
SLC4A9,0.01101238
FLJ46321,0.011006716
NUMB,0.011002998
APPBP2,0.01100273
CASP14,0.011001206
MADCAM1,0.0110001415
FPR1,0.010999806
EXOC2,0.010998117
DMXL2,0.010996548
TMEM47,0.010992854
B3GALTL,0.010992572
APOA2,0.010989363
TMEM132A,0.010986654
WDR70,0.010986435
TRAF2,0.01098267
CRHBP,0.010978393
CMTM7,0.010975852
ROPN1L,0.0109722
ATP13A3,0.010972111
FRS2,0.010970441
MPG,0.010970302
LAMA2,0.010969639
RAB35,0.010967872
SYMPK,0.010967863
ARMCX6,0.010967782
C11orf35,0.010967004
C16orf57,0.0109668225
DMP1,0.01096635
TRMT112,0.010964147
ZIC1,0.010963089
SMARCA1,0.010962927
IRF2,0.010961168
PPP1R12A,0.010959734
ZAK,0.01095677
POU2F1,0.010956763
TEC,0.010954907
LOC100131726,0.010953297
RFPL1,0.0109515535
CD70,0.010951494
SLC38A6,0.0109511865
ZNF470,0.010951181
MTTP,0.010949502
PGGT1B,0.010947666
WDR46,0.010946187
SULT1B1,0.010946066
PPA1,0.010944076
OR11A1,0.010941197
B2M,0.010939005
RPL36A,0.010938067
MIDN,0.010937921
ZNF697,0.01093792
RNPC3,0.010937766
CDS1,0.01093707
RIMS4,0.010936154
KIAA0802,0.010934738
TAS2R14,0.01093382
PRKAG2,0.010932238
ZDHHC20,0.010931602
OXCT1,0.010931365
SNORA13,0.010930229
ZNF324,0.010928364
EPHA3,0.010926595
EMILIN1,0.010922846
RS1,0.01092247
NCL,0.010922269
POLR2J4,0.010917944
DPT,0.010917002
LRRC34,0.01091626
LOC100132831,0.010915491
CLDN25,0.010915089
SLAMF8,0.010914203
RPL23AP32,0.010913715
TMEM14E,0.010913003
WNT3A,0.010912204
ZCRB1,0.0109093515
FMR1NB,0.010905358
CGGBP1,0.010902448
SLC16A11,0.010901922
HRCT1,0.010900813
SEPT3,0.010897366
PITX3,0.010897134
NCR3,0.010895118
PIGU,0.010892206
DGKE,0.010890825
C16orf62,0.010889281
NUDT17,0.010888677
CHODL,0.010888649
KIAA2013,0.010888233
LDLRAD3,0.010885846
CLIP4,0.010884322
TFAP2A,0.01088159
RPS2,0.010875981
MON2,0.010875911
IFITM3,0.010875436
AFTPH,0.010874967
CAPN10,0.010873286
PAR5,0.010871263
LOC653501,0.010862571
NOC2L,0.010862522
GUSB,0.010861441
BPTF,0.010858504
TRIM17,0.010857069
GUCA1A,0.010856984
SRPK1,0.010856446
GCNT1,0.010855043
EXOSC4,0.01085206
FBXL4,0.010849701
CACNA2D4,0.010848884
FOSL2,0.010847477
PGAM1,0.01084528
GJC1,0.01084412
ENPP5,0.010844
MAP2K2,0.01084221
EGF,0.010838494
TMEM176A,0.010838407
PSMD3,0.010835012
ABCE1,0.010834069
SENP7,0.010833067
SCAP,0.010832931
OR2Z1,0.010831085
TMEM181,0.010829914
AMELY,0.010824348
CPNE6,0.01082299
FAM9B,0.01082215
TRIM39,0.010821535
C1orf185,0.010820419
DPPA4,0.010820008
OTOF,0.010817254
STAP1,0.010817152
C4orf19,0.010815131
ANKRD29,0.010815071
MGC16025,0.01081302
OR5AU1,0.010812774
GAD1,0.010810744
C16orf42,0.01080424
RPLP1,0.010803309
PIPSL,0.010803261
LBX1,0.010801224
AWAT1,0.010800033
OR52A4,0.010797335
TJP1,0.0107964715
PROK2,0.010795106
FBLIM1,0.01079308
PSMD7,0.010790881
VPS4A,0.010786873
NDUFS6,0.010786165
FZD2,0.010784481
IPO11,0.010784305
FUT3,0.010784049
SLC25A43,0.0107829785
LOC339290,0.010779511
PSORS1C1,0.0107791945
ZNF193,0.010779043
CALCR,0.010777607
PEX2,0.010776735
IK,0.010776571
ZNF99,0.010775038
SKP1,0.010772458
ELAVL4,0.010771648
FAM198B,0.010770159
TPSB2,0.010769804
ZYX,0.010768658
SOCS1,0.010766544
AP1S1,0.010766471
DIP2C,0.010765572
GPRC5D,0.010765049
MAGOH,0.010764442
FGR,0.01076261
NEK1,0.010761339
SNORD11B,0.010760666
HSPA14,0.010759663
LIPG,0.010759588
TMEM20,0.01075543
C14orf50,0.010755123
HOXB7,0.010755012
RBMX,0.010754473
ATP6V1F,0.010754251
ART5,0.0107522765
FAM82A2,0.010751209
ZC3H4,0.010749063
ASF1B,0.010748932
CAPZB,0.010748795
DMRT1,0.010747764
LOC100133308,0.010744115
SNX6,0.010743009
EFNB3,0.01073995
XPO7,0.010733576
ZNF43,0.01073187
ITGB6,0.010731215
CAND1,0.010730048
TMEM191A,0.010725437
ACY1,0.010721921
OR8U1,0.010720233
UBE2W,0.010718449
COL13A1,0.010717016
TRPV1,0.010716044
ADD2,0.010714687
SNRNP25,0.010710925
PIK3C3,0.010707226
PRPF4,0.0107060885
NCF4,0.010704173
MTDH,0.010703382
STX7,0.010701247
SNORD115-1,0.010700835
APOBEC3A,0.010699087
OR6P1,0.010698163
MC3R,0.010697678
C1orf14,0.0106942635
WDR11,0.010691756
HOXA9,0.010691025
MEFV,0.010690114
IL28RA,0.010686705
RTKN2,0.010686632
STAG3,0.010685182
DYDC1,0.01068475
LRRC37B,0.010679757
PYROXD2,0.01067803
RNF168,0.010677993
ABCB9,0.010677709
NME4,0.010675926
C21orf67,0.010675656
RBBP4,0.010673992
FCAR,0.010671124
PISD,0.0106697
MRPL51,0.010669189
ARHGEF10,0.010668668
CSAG1,0.01066768
ZNF707,0.010666824
NUDCD3,0.010664918
GATA3,0.010662429
ELMO3,0.010662287
SPAG5,0.010662174
TRAFD1,0.010660935
GH2,0.010657932
KCNF1,0.010657072
RPL23AP53,0.010654597
TPRG1L,0.010654466
MORF4L2,0.010648952
FOXK2,0.010648904
YEATS4,0.010648662
SPDYE5,0.010647484
WDR65,0.010643463
SLC43A3,0.010643432
CCDC23,0.0106410375
C6orf122,0.010639229
ARL9,0.010639047
OR2T12,0.010637992
C3orf23,0.0106378505
ZFP62,0.010637415
C1orf180,0.010636466
WNT7B,0.010635784
IFI27,0.010633741
DEAF1,0.0106336875
HOXC5,0.010627881
C19orf61,0.01062779
H1FOO,0.010625719
C20orf165,0.010624702
PAPL,0.010623946
C22orf43,0.010623108
RRH,0.0106223
TMEM53,0.010622116
SHANK2,0.010621838
ITGA2,0.010620945
CSRNP3,0.010619794
HOXB9,0.0106196515
KDELC1,0.010615626
SLITRK2,0.010615546
AKR1B15,0.010615436
ABHD14A,0.010614798
LACTB,0.010614206
MAPK13,0.010611933
KRT72,0.0106102545
ALB,0.010608299
PAN2,0.010608208
IL19,0.010606511
HS3ST1,0.010604689
C11orf20,0.010604357
B3GNT5,0.010604198
PSAT1,0.010603692
ACTL7B,0.010603519
IL1RL2,0.010602486
SH3BP5,0.010599927
FAM83H,0.010597585
NKAIN4,0.010594512
C13orf33,0.010589459
OR4F4,0.010587061
PRSSL1,0.010586948
CENPC1,0.010585032
PPFIA2,0.010584772
GRSF1,0.010582408
SNORD53,0.010581064
PKNOX2,0.0105785
DRGX,0.010578267
TMEM40,0.010575304
IGDCC4,0.010573647
GALR1,0.010572872
SCPEP1,0.010572466
MTERFD1,0.010571543
BRCA1,0.010571493
DENR,0.010570746
STK33,0.010569269
COX7B2,0.010564773
LOC146481,0.010564605
HNRNPA3P1,0.010561571
ZNF273,0.010561345
NKX2-4,0.0105608385
DOPEY1,0.010560511
EHD3,0.010559764
PPARA,0.010559683
RAB4B,0.010559437
TAL1,0.010558884
SNX14,0.010555807
ZNF24,0.01055382
OR2T34,0.01055278
TDRG1,0.010552283
TRNP1,0.010551118
NEURL,0.010550843
SLC5A8,0.010550542
CETN4P,0.010549868
LYPD5,0.0105484165
SNRK,0.010546073
ITGB3,0.0105453
USP14,0.010544917
CELF4,0.010544596
MAPKAP1,0.010542715
CCDC47,0.010541318
DTWD1,0.010538859
C9orf68,0.010537964
KLHDC8A,0.010536714
PLXNA2,0.010536053
LOC202781,0.010534831
CLDN23,0.010533656
DCAF10,0.010529582
ATP12A,0.01052889
TCEB3,0.010528717
SNORD78,0.010527861
CDKN1C,0.010527103
AMY2A,0.010526907
NCRNA00092,0.010526874
HCG4,0.010526548
SET,0.010525632
MFAP3L,0.010525173
EMR1,0.010523677
ENDOG,0.010522145
ANK3,0.010519638
CYTH4,0.010519279
SLC28A2,0.0105190035
TMEM37,0.010518861
ZMYM6,0.010518218
METTL9,0.010516787
HCK,0.010516383
TCEANC,0.010514435
WBP11,0.01050857
PARG,0.010506877
SNORD114-1,0.010504686
PDK4,0.0105043
HIST2H2BA,0.010501795
XG,0.010501758
NUDT12,0.010499485
DQX1,0.010498681
CEP290,0.010498582
OR52W1,0.010498055
SYP,0.010496902
RETN,0.010494922
TMEM144,0.010494483
POU3F4,0.010494285
AIG1,0.010494217
FAM138F,0.010493467
ZC3H13,0.0104932785
HLA-DPB1,0.010492035
C8orf33,0.010490087
LIG3,0.010489865
LOC654433,0.010488762
RUNDC3B,0.010488382
LCK,0.010487429
PIGS,0.010487114
ADSL,0.010487007
CLGN,0.010484852
NSA2,0.010483102
STIM1,0.010482089
RRAS,0.01048192
VMO1,0.010480875
CCDC45,0.010478755
SNORD57,0.010477797
SLC36A1,0.010477748
CWF19L2,0.010476469
C11orf9,0.010473545
IFT46,0.010471406
HK2,0.010468991
ST6GALNAC1,0.0104686795
SMN1,0.010468344
BCAS3,0.010464665
SNORD88A,0.010463899
PIM3,0.010463554
NAPA,0.010460826
C1QTNF8,0.010458909
TRPC7,0.010458721
BOC,0.010458457
GOLT1A,0.010454429
CEP97,0.0104533825
TMEM30B,0.010452787
HBZ,0.010452072
ZNF644,0.010451296
LFNG,0.010449664
TMEM95,0.010447287
TMEM38A,0.010444948
SNORD9,0.010444578
C20orf43,0.010443915
CENPN,0.010443515
SOX3,0.010443386
PPAP2A,0.010442473
RP9P,0.010442332
BTN2A1,0.0104423
GPRASP2,0.010442073
HACE1,0.010436423
BUD31,0.010432357
PRR23B,0.01043195
IGSF5,0.010430444
UBE2D2,0.010429614
LDB3,0.010429481
UTY,0.010429433
RNF183,0.010425646
PODXL2,0.010425342
ILVBL,0.010423176
ROPN1,0.010422759
SNORD114-13,0.010421358
CDK11B,0.010419226
GNGT2,0.010419058
PNKD,0.010417605
FOXRED1,0.010417442
SAP30L,0.0104165645
MRC2,0.010415186
KCNQ2,0.01041266
CARD9,0.010409411
C2orf85,0.010407718
TUT1,0.010407632
RSPH1,0.010406538
BDNF,0.010406453
TPRX1,0.010406036
LSM10,0.010405945
TROAP,0.010405896
OR8H3,0.010403648
CGRRF1,0.010402413
RBPMS,0.010400379
LY9,0.010398209
MYD88,0.010396701
ZNF311,0.01039552
HNRNPM,0.010395364
INS-IGF2,0.010393518
STX12,0.010393185
COL11A2,0.010392863
BMF,0.010391182
MAD1L1,0.010390846
CRNKL1,0.010388204
OR7E37P,0.010388
CAMP,0.010387783
HAUS2,0.010385214
IL21,0.010385033
LOC100133050,0.010384784
UMOD,0.010383277
FBXO33,0.010381332
HEATR2,0.010378855
DEK,0.010378132
C17orf88,0.010377813
LOC647859,0.010377761
SF1,0.010376867
INSIG2,0.0103760855
GPR32,0.01037533
SLC25A42,0.010374752
TGFB2,0.010371633
TMEM99,0.010371217
F5,0.010368851
AP1S2,0.010368697
NPRL3,0.010366594
TTF1,0.010365495
PHF15,0.010365222
ETS1,0.01036495
UNCX,0.010363356
TRIM54,0.0103621585
KRTAP19-5,0.0103606
KRT31,0.010359343
CEBPZ,0.010359131
ZFP3,0.010357546
INSL3,0.010357235
PNLIP,0.010356724
TNFRSF1B,0.010354968
IFNG,0.010354932
SSNA1,0.01035357
OR51S1,0.010352919
FAM3D,0.010352368
ELP2P,0.010352313
MNDA,0.010352157
IRF3,0.0103515005
ZNF791,0.010347652
PL-5283,0.010346913
OR4M2,0.010346193
PTPN11,0.010345983
PPP1R3E,0.010344995
TM7SF2,0.01034429
ADPGK,0.010341762
RBM39,0.010340805
ZFP2,0.01033988
CCNF,0.010338791
CPEB4,0.010338702
ZNF813,0.010331958
PLB1,0.010331648
LYZ,0.010330471
ZWILCH,0.010328668
PTPRF,0.010326864
PLXDC2,0.010324357
NCLN,0.010322719
TMEM45B,0.01032152
GAS2L1,0.010320496
HOXD12,0.010319885
PRKAA2,0.010316747
CDC37L1,0.010315479
